readable_time,temperature,humidity,lux,solar_voltage
4/18/2025 15:00,27.909,60.32075,64328.93785695241,0.05
4/18/2025 16:00,28.53661,60.60045,46434.434779342824,0.05
4/18/2025 17:00,29.02626,64.59552,41150.8924920428,0.05
4/18/2025 18:00,28.23091,62.17554,772.2745679542255,0.05
4/18/2025 19:00,28.70184,64.25617,670.0195337161067,0.05
4/18/2025 20:00,29.03677,63.46967,864.0134506569685,0.05
4/18/2025 21:00,27.48885,63.7935,940.2351597670755,0.05
4/18/2025 22:00,27.40129,63.00756,818.5426675484962,0.05
4/18/2025 23:00,28.69692,61.99628,743.6045313344082,0.05
4/19/2025 0:00,27.78251,64.84175,825.6891364558971,0.05
4/19/2025 1:00,27.36856,62.52669,669.1272746628691,0.05
4/19/2025 2:00,27.38016,61.41879,826.721335490221,0.05
4/19/2025 3:00,28.52753,62.1353,655.6065430954361,0.05
4/19/2025 4:00,27.65677,61.38529,860.2338071853451,0.05
4/19/2025 5:00,27.85274,64.69559,932.9685984823619,0.05
4/19/2025 6:00,28.57819,63.63469,25636.424413517274,0.05
4/19/2025 7:00,28.71365,60.30805,44586.91225819729,0.05
4/19/2025 8:00,27.81955,62.02993,52731.87839838817,0.05
4/19/2025 9:00,29.04238,64.55333,70186.52253001583,0.05
4/19/2025 10:00,28.40966,63.71933,72853.66710794476,0.05
4/19/2025 11:00,28.1832,63.93434,93632.03668596901,0.05
4/19/2025 12:00,27.62994,64.7139,97838.55341060068,0.05
4/19/2025 13:00,28.96007,65.07634,91714.1628442135,0.05
4/19/2025 14:00,28.46419,61.04305,76596.49717271765,0.05
4/19/2025 15:00,27.76266,63.22951,76432.62842569842,0.05
4/19/2025 16:00,28.77542,63.41244,50174.7211399611,0.05
4/19/2025 17:00,27.91227,62.60375,44823.17385166299,0.05
4/19/2025 18:00,27.64571,65.01074,762.0837761451609,0.05
4/19/2025 19:00,28.88464,65.05267,733.404071586979,0.05
4/19/2025 20:00,28.4155,61.67013,904.1276703123707,0.05
4/19/2025 21:00,28.9625,60.39301,868.8512493004109,0.05
4/19/2025 22:00,28.97689,60.50879,768.1523948287669,0.05
4/19/2025 23:00,28.01509,63.9725,758.8012018187185,0.05
4/20/2025 0:00,28.36728,63.17364,556.0780194975965,0.05
4/20/2025 1:00,28.5938,62.11587,514.3700691263198,0.05
4/20/2025 2:00,28.03399,62.67884,513.2241231721032,0.05
4/20/2025 3:00,27.93918,62.9263,566.4010618148342,0.05
4/20/2025 4:00,27.89564,65.05714,586.1509484636867,0.05
4/20/2025 5:00,28.94161,63.82802,642.6376102806473,0.05
4/20/2025 6:00,28.15422,62.76822,21887.699284519946,0.05
4/20/2025 7:00,27.81512,65.10761,34928.39123775878,0.05
4/20/2025 8:00,27.78691,62.91935,41512.8459989084,0.05
4/20/2025 9:00,28.40009,61.60696,37807.19198950918,0.05
4/20/2025 10:00,28.08975,61.21086,56123.57189787493,0.05
4/20/2025 11:00,28.13624,62.73718,66664.57079946793,0.05
4/20/2025 12:00,27.63912,61.13708,64642.99802569804,0.05
4/20/2025 13:00,28.66434,62.65365,53679.974885687836,0.05
4/20/2025 14:00,28.52674,60.39576,61218.6780138482,0.05
4/20/2025 15:00,29.00004,64.82176,43725.71539935584,0.05
4/20/2025 16:00,28.37792,61.39328,37442.21515059477,0.05
4/20/2025 17:00,28.57356,63.57059,32646.36145487857,0.05
4/20/2025 18:00,28.16648,63.01069,512.2216225190936,0.05
4/20/2025 19:00,28.5706,61.00129,562.5521951323664,0.05
4/20/2025 20:00,28.86409,62.19473,520.9880544760895,0.05
4/20/2025 21:00,28.206,63.39727,649.0597818958231,0.05
4/20/2025 22:00,27.99171,60.19785,555.8761466098802,0.05
4/20/2025 23:00,27.89672,60.58376,666.8561264052506,0.05
4/21/2025 0:00,27.99169,62.96498,704.2265421749626,0.05
4/21/2025 1:00,28.36,60.94994,819.1862232951136,0.05
4/21/2025 2:00,28.78375,63.70058,688.5500377918617,0.05
4/21/2025 3:00,27.51969,64.5011,792.2788398521493,0.05
4/21/2025 4:00,27.59109,63.53842,790.574629661296,0.05
4/21/2025 5:00,27.97066,64.90925,752.8984941453361,0.05
4/21/2025 6:00,28.74786,62.01052,30248.334791876143,0.05
4/21/2025 7:00,28.3567,64.50323,38011.023195092355,0.05
4/21/2025 8:00,28.71896,62.18909,57695.09768359284,0.05
4/21/2025 9:00,28.17847,62.58883,75634.51064030692,0.05
4/21/2025 10:00,27.96794,61.66618,74540.40842381289,0.05
4/21/2025 11:00,27.82366,64.97921,81686.40480984695,0.05
4/21/2025 12:00,28.11383,62.11779,119831.24286577123,0.05
4/21/2025 13:00,28.92262,65.02819,104503.10320481562,0.05
4/21/2025 14:00,27.95132,62.1064,89677.5550898699,0.05
4/21/2025 15:00,28.88797,63.80982,58755.260130922405,0.05
4/21/2025 16:00,28.79652,62.65238,58106.819574576686,0.05
4/21/2025 17:00,28.16267,61.82701,36338.31871982237,0.05
4/21/2025 18:00,28.00585,61.8721,825.3146628929222,0.05
4/21/2025 19:00,28.95165,61.49981,746.5897787469986,0.05
4/21/2025 20:00,27.40474,60.61177,939.7633328182628,0.05
4/21/2025 21:00,27.80925,60.78611,743.2579870321498,0.05
4/21/2025 22:00,28.62172,62.09976,723.6428966734993,0.05
4/21/2025 23:00,28.69256,61.49849,691.6681756244361,0.05
4/22/2025 0:00,28.59899,60.81615,951.4657101420447,0.05
4/22/2025 1:00,28.8604,63.6856,742.8464829013093,0.05
4/22/2025 2:00,28.17502,62.36576,886.4606761617548,0.05
4/22/2025 3:00,28.55985,64.52137,779.6952618342418,0.05
4/22/2025 4:00,28.06253,64.87701,755.880501965399,0.05
4/22/2025 5:00,28.50387,60.98823,927.5214236069008,0.05
4/22/2025 6:00,28.0313,61.69483,28980.980690395052,0.05
4/22/2025 7:00,28.80092,64.37903,33830.92685522999,0.05
4/22/2025 8:00,28.65612,62.60922,43511.013302893196,0.05
4/22/2025 9:00,28.69121,60.51722,69317.3665752374,0.05
4/22/2025 10:00,28.73204,61.30009,89976.53038044201,0.05
4/22/2025 11:00,28.3167,60.73402,102901.47913770302,0.05
4/22/2025 12:00,28.93106,63.73203,119020.6479359027,0.05
4/22/2025 13:00,27.53904,64.52516,75667.05186215267,0.05
4/22/2025 14:00,28.12751,60.29632,77746.45453530547,0.05
4/22/2025 15:00,27.82932,62.89118,71995.94952626097,0.05
4/22/2025 16:00,28.65917,65.08142,47952.95728214154,0.05
4/22/2025 17:00,28.30344,62.64188,34336.68508023276,0.05
4/22/2025 18:00,28.54062,62.06171,896.2019964633296,0.05
4/22/2025 19:00,28.47404,64.96397,862.1005572656455,0.05
4/22/2025 20:00,27.91534,63.40053,696.7593589156266,0.05
4/22/2025 21:00,27.5364,64.51958,824.1388698285938,0.05
4/22/2025 22:00,28.8291,62.34723,924.1406704577698,0.05
4/22/2025 23:00,28.70307,61.96013,874.0931765861909,0.05
4/23/2025 0:00,28.18735,63.3539,701.9199611833468,0.05
4/23/2025 1:00,27.76764,65.08897,640.9448080835987,0.05
4/23/2025 2:00,27.59998,60.73352,839.2383916109401,0.05
4/23/2025 3:00,27.38141,62.86432,762.0285221329132,0.05
4/23/2025 4:00,27.97337,64.54339,959.0672615291718,0.05
4/23/2025 5:00,27.40635,62.73398,827.3934687275655,0.05
4/23/2025 6:00,28.47302,60.69241,34969.15675543507,0.05
4/23/2025 7:00,27.88678,60.25164,36303.35771385213,0.05
4/23/2025 8:00,27.45524,60.39717,45128.60223602456,0.05
4/23/2025 9:00,27.85539,60.62284,69138.48943305355,0.05
4/23/2025 10:00,28.21443,62.26652,64286.57984411054,0.05
4/23/2025 11:00,27.80864,63.17174,83516.85702998891,0.05
4/23/2025 12:00,28.14252,61.69897,114047.6872171935,0.05
4/23/2025 13:00,27.54316,63.53192,104646.44912671315,0.05
4/23/2025 14:00,28.35294,64.96029,89097.24649787205,0.05
4/23/2025 15:00,28.57613,63.94519,66881.37558496512,0.05
4/23/2025 16:00,28.0794,61.48464,44053.71549054242,0.05
4/23/2025 17:00,28.04775,63.49598,44953.122260315504,0.05
4/23/2025 18:00,28.54444,64.05761,933.5839824551846,0.05
4/23/2025 19:00,27.459,63.37027,811.1505321829936,0.05
4/23/2025 20:00,28.68913,60.38431,839.7048605730106,0.05
4/23/2025 21:00,29.01555,62.3761,838.3270136292481,0.05
4/23/2025 22:00,29.0031,60.23026,775.6610574938668,0.05
4/23/2025 23:00,27.66052,64.76111,818.4328525908718,0.05
4/24/2025 0:00,28.10618,63.00647,671.393140556713,0.05
4/24/2025 1:00,28.12172,63.26493,716.3411470131468,0.05
4/24/2025 2:00,27.90631,63.45662,649.8778647441605,0.05
4/24/2025 3:00,28.08334,61.96395,726.0468330033391,0.05
4/24/2025 4:00,28.92161,64.09154,896.9172329963053,0.05
4/24/2025 5:00,28.66542,61.20147,657.5931808325497,0.05
4/24/2025 6:00,29.01014,63.48422,29285.21311582991,0.05
4/24/2025 7:00,28.04973,65.15437,48763.03973760126,0.05
4/24/2025 8:00,27.72186,64.58077,59308.17402437044,0.05
4/24/2025 9:00,28.3437,62.8809,66339.7582905684,0.05
4/24/2025 10:00,28.09383,60.49527,83968.81598032343,0.05
4/24/2025 11:00,28.76272,62.36352,75040.89530126813,0.05
4/24/2025 12:00,27.44371,60.54462,103501.07527833359,0.05
4/24/2025 13:00,28.17992,61.45698,81580.48639219983,0.05
4/24/2025 14:00,28.1886,62.54164,91385.6433755684,0.05
4/24/2025 15:00,28.43086,60.50278,64716.136035858544,0.05
4/24/2025 16:00,27.45922,62.82292,57396.88833726849,0.05
4/24/2025 17:00,28.3522,61.33194,34227.92997424564,0.05
4/24/2025 18:00,27.76537,64.53298,853.7417958913902,0.05
4/24/2025 19:00,27.8398,60.57565,868.5365808758927,0.05
4/24/2025 20:00,28.05244,64.5467,779.7283651565854,0.05
4/24/2025 21:00,28.46183,60.55084,867.5306173132406,0.05
4/24/2025 22:00,28.512,64.10768,797.8411535799391,0.05
4/24/2025 23:00,28.67803,62.91827,849.6373769813507,0.05
4/25/2025 0:00,28.77279,63.97114,865.0032101914651,0.05
4/25/2025 1:00,27.97489,61.52504,939.2699493173116,0.05
4/25/2025 2:00,28.17968,64.69249,840.00528193686,0.05
4/25/2025 3:00,28.48275,63.83823,760.2583572401403,0.05
4/25/2025 4:00,28.10754,62.42737,719.7704210022882,0.05
4/25/2025 5:00,28.48026,63.43349,664.6090899227348,0.05
4/25/2025 6:00,28.33023,60.6684,32073.810141603717,0.05
4/25/2025 7:00,28.76875,62.41063,36993.40881597848,0.05
4/25/2025 8:00,28.43624,64.28181,47469.070740261974,0.05
4/25/2025 9:00,28.25094,60.72642,55679.87525708757,0.05
4/25/2025 10:00,28.37232,62.62065,62841.62767771563,0.05
4/25/2025 11:00,28.53233,63.3991,93739.16736907205,0.05
4/25/2025 12:00,28.97154,64.5749,107169.1784043541,0.05
4/25/2025 13:00,28.02501,61.23319,71781.66115215015,0.05
4/25/2025 14:00,28.81879,63.42963,82333.28068421152,0.05
4/25/2025 15:00,27.87713,63.15087,62987.939010705355,0.05
4/25/2025 16:00,28.27684,61.04627,47904.59787709482,0.05
4/25/2025 17:00,28.44557,62.65018,33905.12069966826,0.05
4/25/2025 18:00,28.56231,61.28354,905.4560290981026,0.05
4/25/2025 19:00,27.36422,60.52219,815.4557072572294,0.05
4/25/2025 20:00,28.86667,63.48499,768.3874913923942,0.05
4/25/2025 21:00,28.24687,60.70233,756.3203570563853,0.05
4/25/2025 22:00,28.583,63.80037,769.8784163760816,0.05
4/25/2025 23:00,28.5193,60.75745,832.9911651048377,0.05
4/26/2025 0:00,28.96786,61.14518,519.5337049788943,0.05
4/26/2025 1:00,28.16873,61.88728,641.3118315028559,0.05
4/26/2025 2:00,28.4126,60.31252,589.6304397665331,0.05
4/26/2025 3:00,28.02742,62.49121,479.78781440941356,0.05
4/26/2025 4:00,27.725,63.79841,615.9601039724492,0.05
4/26/2025 5:00,27.47178,62.1796,606.4745308667857,0.05
4/26/2025 6:00,28.12347,63.11837,22225.515980734024,0.05
4/26/2025 7:00,27.37091,64.53517,24110.918062255525,0.05
4/26/2025 8:00,28.71213,61.14406,32264.630612258086,0.05
4/26/2025 9:00,28.56034,63.17391,38918.18825828923,0.05
4/26/2025 10:00,28.75306,60.76417,56542.890522838534,0.05
4/26/2025 11:00,27.5567,64.82948,69461.21741141158,0.05
4/26/2025 12:00,28.2926,64.21081,62389.747681200126,0.05
4/26/2025 13:00,27.4111,65.00169,65969.30899899524,0.05
4/26/2025 14:00,27.4241,62.27094,47481.667788208426,0.05
4/26/2025 15:00,28.22415,60.49343,41636.53680906359,0.05
4/26/2025 16:00,28.35131,62.51545,30880.842227933837,0.05
4/26/2025 17:00,28.32665,61.2655,30276.68581181623,0.05
4/26/2025 18:00,28.22097,60.87854,659.247179813618,0.05
4/26/2025 19:00,27.53258,60.81582,645.5535909369014,0.05
4/26/2025 20:00,28.7409,64.19935,529.5878755523336,0.05
4/26/2025 21:00,27.79675,63.38193,521.8448360686572,0.05
4/26/2025 22:00,28.9445,61.29482,521.4843614178859,0.05
4/26/2025 23:00,28.76861,64.89066,627.3687467912048,0.05
4/27/2025 0:00,27.77444,64.20058,613.4819300008976,0.05
4/27/2025 1:00,27.88687,60.98836,464.412463918708,0.05
4/27/2025 2:00,28.18647,62.79334,489.29170584292467,0.05
4/27/2025 3:00,27.99798,62.83193,589.968175700577,0.05
4/27/2025 4:00,27.7593,61.95978,458.04515390823667,0.05
4/27/2025 5:00,27.61213,63.48301,577.6571096999012,0.05
4/27/2025 6:00,28.49325,63.00659,21837.887600882725,0.05
4/27/2025 7:00,28.45797,60.65346,31523.99166229133,0.05
4/27/2025 8:00,28.94752,60.28296,33136.276980140865,0.05
4/27/2025 9:00,28.20771,61.77337,52637.108704277794,0.05
4/27/2025 10:00,27.87233,64.08766,61186.84340793639,0.05
4/27/2025 11:00,28.28919,60.35965,62406.8834230396,0.05
4/27/2025 12:00,27.41119,64.63088,73985.58577622559,0.05
4/27/2025 13:00,27.91369,60.88547,52325.41011118215,0.05
4/27/2025 14:00,28.52595,65.11911,53195.70648264592,0.05
4/27/2025 15:00,28.36422,62.85689,38920.97968088484,0.05
4/27/2025 16:00,29.03457,63.3801,33801.3417845743,0.05
4/27/2025 17:00,28.41835,64.95534,28236.188292638675,0.05
4/27/2025 18:00,28.56593,63.98449,524.5037709574416,0.05
4/27/2025 19:00,27.55818,62.85832,456.65519075442387,0.05
4/27/2025 20:00,28.50133,63.05578,547.9015115099229,0.05
4/27/2025 21:00,28.99673,64.04593,529.6423993650499,0.05
4/27/2025 22:00,27.67323,63.09765,545.2565527375035,0.05
4/27/2025 23:00,27.96336,62.82196,589.9670226405956,0.05
4/28/2025 0:00,27.8295,60.27046,642.8229079196561,0.05
4/28/2025 1:00,28.9583,63.94819,801.7335354804342,0.05
4/28/2025 2:00,28.86396,60.81422,873.1713841582268,0.05
4/28/2025 3:00,28.40621,60.2873,859.6137259931032,0.05
4/28/2025 4:00,28.14036,63.34897,878.4396918022699,0.05
4/28/2025 5:00,27.7118,62.24739,798.9248983688066,0.05
4/28/2025 6:00,27.48801,64.85138,29583.194885615012,0.05
4/28/2025 7:00,27.71529,63.17747,36931.50989127879,0.05
4/28/2025 8:00,29.00058,64.86363,44376.89515851626,0.05
4/28/2025 9:00,28.89421,61.31231,60272.44583429047,0.05
4/28/2025 10:00,28.90342,63.57006,76618.59494316838,0.05
4/28/2025 11:00,28.79499,63.14195,83266.06220063317,0.05
4/28/2025 12:00,28.17521,64.76823,113766.25019783266,0.05
4/28/2025 13:00,28.64833,60.48033,89359.51580545527,0.05
4/28/2025 14:00,28.63161,62.41803,87120.95836262818,0.05
4/28/2025 15:00,28.79682,62.42362,52583.51398411659,0.05
4/28/2025 16:00,28.6565,64.2969,53713.19513311771,0.05
4/28/2025 17:00,28.91812,62.60901,37146.41368100163,0.05
4/28/2025 18:00,27.39546,62.18554,872.565857712144,0.05
4/28/2025 19:00,28.17042,60.20235,671.8612716972744,0.05
4/28/2025 20:00,27.53901,62.73144,951.0599281508967,0.05
4/28/2025 21:00,29.00916,64.61926,931.2948738611748,0.05
4/28/2025 22:00,27.71865,61.32329,736.1411342833796,0.05
4/28/2025 23:00,28.65531,61.63412,679.2439944201299,0.05
4/29/2025 0:00,27.74214,61.97351,752.7248169073385,0.05
4/29/2025 1:00,28.08944,60.89743,778.1229863404005,0.05
4/29/2025 2:00,27.99308,63.96153,714.0204570605608,0.05
4/29/2025 3:00,29.0048,61.08933,933.003477547939,0.05
4/29/2025 4:00,29.03813,61.91383,834.5350550635785,0.05
4/29/2025 5:00,27.71316,61.41905,845.9466828181226,0.05
4/29/2025 6:00,29.02299,60.4739,32396.495132477325,0.05
4/29/2025 7:00,28.26014,63.92463,41717.7896267206,0.05
4/29/2025 8:00,27.58594,64.00642,47052.9275873639,0.05
4/29/2025 9:00,28.13891,63.13228,63379.46787236089,0.05
4/29/2025 10:00,28.36581,61.28033,79996.8347595644,0.05
4/29/2025 11:00,27.88165,62.75416,96363.22249411736,0.05
4/29/2025 12:00,27.87999,64.57891,81170.46275098395,0.05
4/29/2025 13:00,29.00454,62.66956,82235.30362705937,0.05
4/29/2025 14:00,27.52582,64.22639,91240.70111549832,0.05
4/29/2025 15:00,28.71336,62.52163,66162.7753383245,0.05
4/29/2025 16:00,28.13908,63.11805,47190.23594751485,0.05
4/29/2025 17:00,28.72998,61.72451,41442.237142800695,0.05
4/29/2025 18:00,28.25762,61.1849,655.9461493607844,0.05
4/29/2025 19:00,27.83975,64.70958,700.1131988784475,0.05
4/29/2025 20:00,27.95325,61.45831,833.2788035201897,0.05
4/29/2025 21:00,28.00721,62.87302,786.7211724303437,0.05
4/29/2025 22:00,28.65278,62.22957,730.6019537073618,0.05
4/29/2025 23:00,28.4337,62.78943,737.181422363302,0.05
4/30/2025 0:00,28.31467,62.17909,706.3789634922819,0.05
4/30/2025 1:00,28.77084,61.30036,680.3587762225487,0.05
4/30/2025 2:00,27.53232,62.08897,659.1301627717554,0.05
4/30/2025 3:00,28.68846,60.24647,666.7272022713062,0.05
4/30/2025 4:00,28.65,62.43162,898.6049410804867,0.05
4/30/2025 5:00,28.28235,61.31943,932.3983925531953,0.05
4/30/2025 6:00,28.43837,64.98195,32944.62377667151,0.05
4/30/2025 7:00,28.64745,65.12494,42265.33568635846,0.05
4/30/2025 8:00,27.63119,60.98186,59287.98416297264,0.05
4/30/2025 9:00,28.29219,64.39863,54046.66886554689,0.05
4/30/2025 10:00,27.50768,63.92104,63367.514036912675,0.05
4/30/2025 11:00,27.85278,62.98368,80747.7936457369,0.05
4/30/2025 12:00,28.79885,60.31015,118086.19539442167,0.05
4/30/2025 13:00,27.91336,64.25837,99922.69856304988,0.05
4/30/2025 14:00,28.84022,62.81547,80040.99821770847,0.05
4/30/2025 15:00,27.86602,60.30745,53865.96378914748,0.05
4/30/2025 16:00,28.97619,63.78668,43652.259800136075,0.05
4/30/2025 17:00,28.44572,64.05605,37796.79242900193,0.05
4/30/2025 18:00,28.64854,61.40991,646.685058148793,0.05
4/30/2025 19:00,28.6185,61.34728,783.2593448781637,0.05
4/30/2025 20:00,27.41031,60.61762,820.6410031031699,0.05
4/30/2025 21:00,28.97914,60.34352,940.6307093977754,0.05
4/30/2025 22:00,28.57675,64.91269,877.1753444324041,0.05
4/30/2025 23:00,27.8818,64.34464,653.295813668608,0.05
5/1/2025 0:00,28.93674,62.78807,788.7349974964482,0.05
5/1/2025 1:00,28.50581,62.17123,736.9378539942368,0.05
5/1/2025 2:00,28.63894,63.25806,772.3899923861687,0.05
5/1/2025 3:00,28.20812,60.65867,802.7800689161395,0.05
5/1/2025 4:00,27.96229,64.47949,849.4280566377489,0.05
5/1/2025 5:00,28.6101,61.15261,785.6348891050417,0.05
5/1/2025 6:00,28.62863,60.29635,30290.55854013001,0.05
5/1/2025 7:00,27.90722,64.66059,37000.82260915341,0.05
5/1/2025 8:00,27.41642,61.85531,62501.20957628758,0.05
5/1/2025 9:00,28.81156,63.50688,65359.685205355905,0.05
5/1/2025 10:00,28.73406,60.40185,77977.3388806424,0.05
5/1/2025 11:00,28.54354,63.18485,71838.49575798145,0.05
5/1/2025 12:00,27.44455,61.23879,81314.73709595039,0.05
5/1/2025 13:00,28.58319,64.08177,73879.47749012244,0.05
5/1/2025 14:00,28.02371,60.41459,74945.5785145244,0.05
5/1/2025 15:00,27.77903,61.45929,52875.11433723094,0.05
5/1/2025 16:00,27.71488,60.6603,61061.20920536158,0.05
5/1/2025 17:00,27.83616,62.02046,39035.916220328116,0.05
5/1/2025 18:00,28.37095,60.60147,948.7264462631688,0.05
5/1/2025 19:00,28.94952,64.0044,660.5613793100517,0.05
5/1/2025 20:00,28.13191,63.81555,651.9951199872056,0.05
5/1/2025 21:00,28.53574,61.91248,920.2143213311842,0.05
5/1/2025 22:00,28.95921,63.00324,707.3562660618554,0.05
5/1/2025 23:00,28.88882,60.8936,958.5079405334106,0.05
5/2/2025 0:00,28.14416,62.26615,661.3099908241132,0.05
5/2/2025 1:00,28.47128,61.9854,642.5717412017043,0.05
5/2/2025 2:00,29.0048,63.88404,897.9620834265228,0.05
5/2/2025 3:00,27.98376,65.20578,860.2764226783812,0.05
5/2/2025 4:00,27.62195,63.15981,936.598139116734,0.05
5/2/2025 5:00,28.51956,64.61113,788.9502708425644,0.05
5/2/2025 6:00,28.27805,64.11263,34094.05559586995,0.05
5/2/2025 7:00,28.61397,64.51499,48503.142925611784,0.05
5/2/2025 8:00,28.83715,64.47229,43338.994771155136,0.05
5/2/2025 9:00,28.09125,64.81683,68890.9792091489,0.05
5/2/2025 10:00,27.99147,62.06211,76092.79829529533,0.05
5/2/2025 11:00,28.65049,60.78184,88918.8076601069,0.05
5/2/2025 12:00,27.45655,61.22058,112463.99648239731,0.05
5/2/2025 13:00,28.39362,60.58843,86210.69049891752,0.05
5/2/2025 14:00,27.40835,60.99464,63856.32548089613,0.05
5/2/2025 15:00,27.5492,64.62035,65994.98104124222,0.05
5/2/2025 16:00,28.96946,63.70494,49891.49872660418,0.05
5/2/2025 17:00,28.05301,60.46029,38432.57425195948,0.05
5/2/2025 18:00,28.31561,63.398,751.7202015417521,0.05
5/2/2025 19:00,28.06716,61.21266,757.1668801243526,0.05
5/2/2025 20:00,28.19788,64.32459,884.5760948044646,0.05
5/2/2025 21:00,28.69173,63.83512,880.8434326784171,0.05
5/2/2025 22:00,27.97932,65.05963,868.96723511201,0.05
5/2/2025 23:00,28.16534,65.13424,814.9013998508556,0.05
5/3/2025 0:00,27.50194,62.44338,760.0527530089528,0.05
5/3/2025 1:00,28.40277,61.08316,757.761716368004,0.05
5/3/2025 2:00,28.93728,60.86536,922.4397660069109,0.05
5/3/2025 3:00,28.30237,61.8737,732.7315047564462,0.05
5/3/2025 4:00,28.64214,61.67435,755.4195086478248,0.05
5/3/2025 5:00,28.86813,60.85325,672.5763567227956,0.05
5/3/2025 6:00,28.81657,62.8813,25733.186246890087,0.05
5/3/2025 7:00,27.99853,61.22596,33725.069475835386,0.05
5/3/2025 8:00,28.89434,64.00257,62059.920101129945,0.05
5/3/2025 9:00,27.36746,61.87983,57001.45397125498,0.05
5/3/2025 10:00,27.63017,63.65374,73161.48999505519,0.05
5/3/2025 11:00,28.07698,61.91004,99060.62939727158,0.05
5/3/2025 12:00,28.03744,64.33313,101838.1350176733,0.05
5/3/2025 13:00,28.26236,64.89842,85469.47594691833,0.05
5/3/2025 14:00,28.98496,62.66636,81599.72594487538,0.05
5/3/2025 15:00,27.80807,62.23624,64840.735864482645,0.05
5/3/2025 16:00,28.62765,61.38939,60323.73695681607,0.05
5/3/2025 17:00,28.24,60.61341,46519.17898203844,0.05
5/3/2025 18:00,27.63535,62.47874,718.0646167912442,0.05
5/3/2025 19:00,28.49327,61.61776,927.432328066114,0.05
5/3/2025 20:00,28.43942,62.28473,660.760683190433,0.05
5/3/2025 21:00,29.03279,64.40789,845.8836794522192,0.05
5/3/2025 22:00,27.47253,62.81743,659.9402316106462,0.05
5/3/2025 23:00,28.68596,64.11771,865.1082580318674,0.05
5/4/2025 0:00,27.65568,64.04743,301.8285556945368,0.05
5/4/2025 1:00,28.31958,60.62282,382.19154546683,0.05
5/4/2025 2:00,28.0649,61.32763,290.9244651641173,0.05
5/4/2025 3:00,28.57482,63.08384,271.513342287592,0.05
5/4/2025 4:00,29.00612,64.36238,370.0123081222869,0.05
5/4/2025 5:00,27.46711,62.96905,352.5461267395633,0.05
5/4/2025 6:00,28.05773,63.81977,12286.638660189099,0.05
5/4/2025 7:00,28.38186,61.49106,19558.1103286282,0.05
5/4/2025 8:00,28.54917,63.34611,19925.44865117526,0.05
5/4/2025 9:00,27.63933,60.40782,23102.048195791456,0.05
5/4/2025 10:00,28.0595,61.17929,36286.33040295324,0.05
5/4/2025 11:00,27.69875,62.35905,35351.49167284468,0.05
5/4/2025 12:00,28.12015,63.11769,33169.04186768991,0.05
5/4/2025 13:00,27.59761,60.82983,29800.586773752497,0.05
5/4/2025 14:00,28.10148,64.95306,31228.16084143703,0.05
5/4/2025 15:00,28.06122,60.68216,28738.836827049923,0.05
5/4/2025 16:00,27.73216,62.89168,18154.246995867805,0.05
5/4/2025 17:00,28.96022,64.15121,18531.693757001685,0.05
5/4/2025 18:00,27.98369,64.02811,263.8713107670791,0.05
5/4/2025 19:00,28.04445,60.24897,270.46308768185753,0.05
5/4/2025 20:00,28.52495,64.15917,313.77271047454593,0.05
5/4/2025 21:00,28.14189,64.13358,292.70295812487404,0.05
5/4/2025 22:00,28.80852,63.8831,322.6102036466317,0.05
5/4/2025 23:00,28.52735,65.00223,358.3937719828279,0.05
5/5/2025 0:00,28.05475,61.73576,191.69012007125252,0.05
